MemberID,Branch,BranchType,TransactionType,TransactionDate,SubscriptionDuration,ExpiryDate,Amount,ReadingFee,UsedCoupon,CouponCode
MEM0386,Branch A,Rural,Renewal,2022-11-06,3,2023-02-04,105.51869995239295,25.650925298858496,False,
MEM0432,Branch E,Suburban,Downgrade,2020-12-03,1,2021-01-02,210.8681959304971,0.0,False,
MEM0070,Branch E,Suburban,Cancellation,2022-08-08,24,2024-07-28,443.42031941022873,0.0,False,
MEM0322,Branch E,Urban,Cancellation,2020-04-15,36,2023-03-31,482.80904069230934,44.95001266896726,True,COUPON05
MEM0429,Branch E,Urban,Upgrade,2023-12-03,12,2024-11-27,382.47037685988505,0.0,False,
MEM0341,Branch E,Urban,Upgrade,2020-09-18,36,2023-09-03,414.58273190445175,5.339863205360263,True,COUPON05
MEM0341,Branch B,Suburban,Upgrade,2022-12-25,6,2023-06-23,421.2240468320291,35.622840682269015,False,
MEM0466,Branch D,Suburban,Cancellation,2022-06-09,3,2022-09-07,275.51471018014576,23.854790933249337,False,
MEM0045,Branch D,Suburban,Renewal,2023-11-14,24,2025-11-03,414.3032410217755,26.600781748304193,True,COUPON10
MEM0287,Branch C,Rural,Upgrade,2020-01-23,3,2020-04-22,466.5343606254657,6.971579896163895,False,
MEM0145,Branch E,Suburban,New Signup,2020-08-04,24,2022-07-25,177.9761283546145,45.41368645036754,False,
MEM0374,Branch E,Rural,Upgrade,2021-05-24,1,2021-06-23,86.21907654985009,20.765197960989838,False,
MEM0470,Branch B,Rural,Cancellation,2021-12-11,12,2022-12-06,331.4808790730098,0.0,False,
MEM0124,Branch A,Rural,New Signup,2023-09-29,24,2025-09-18,306.83508777507444,30.294070374939945,False,
MEM0191,Branch A,Urban,Cancellation,2020-02-13,3,2020-05-13,494.36577273867107,0.0,True,COUPON01
MEM0406,Branch E,Suburban,Downgrade,2021-01-12,6,2021-07-11,184.79485112412848,16.593717255133416,True,COUPON02
MEM0229,Branch E,Rural,Renewal,2021-02-03,3,2021-05-04,106.75583521082447,42.76441140532928,True,COUPON03
MEM0411,Branch C,Rural,Cancellation,2021-05-13,1,2021-06-12,266.9619160998413,0.0,False,
MEM0366,Branch A,Rural,Renewal,2021-07-18,1,2021-08-17,217.73809413806896,0.0,False,
MEM0384,Branch B,Rural,New Signup,2022-06-27,6,2022-12-24,414.9994362881213,0.0,False,
MEM0283,Branch E,Urban,Downgrade,2022-12-27,12,2023-12-22,486.98889985380805,14.594916972353436,False,
MEM0288,Branch D,Urban,Renewal,2021-03-18,6,2021-09-14,304.0859024486409,0.0,True,COUPON02
MEM0316,Branch D,Rural,Renewal,2023-04-17,3,2023-07-16,412.29858312111276,0.0,True,COUPON03
MEM0023,Branch B,Rural,New Signup,2020-02-06,3,2020-05-06,184.70980238144824,14.016721239586193,False,
MEM0294,Branch C,Urban,Upgrade,2021-04-02,3,2021-07-01,58.38609611084996,41.811490332900064,False,
MEM0116,Branch D,Suburban,Upgrade,2020-01-07,12,2021-01-01,73.01316487979265,49.33945272033735,True,COUPON08
MEM0283,Branch E,Urban,Renewal,2021-03-15,36,2024-02-28,271.48574501670976,15.941332416394205,False,
MEM0211,Branch C,Suburban,Cancellation,2023-06-17,1,2023-07-17,224.15264754383801,0.0,False,
MEM0036,Branch D,Rural,Upgrade,2022-08-15,1,2022-09-14,137.49452868993328,33.72213158039092,False,
MEM0148,Branch D,Urban,New Signup,2020-01-15,6,2020-07-13,181.9437310353475,44.990930761085785,False,
MEM0024,Branch B,Suburban,New Signup,2022-07-20,24,2024-07-09,362.6531000909075,46.87951682047008,False,
MEM0050,Branch D,Urban,New Signup,2023-04-13,3,2023-07-12,228.5136076291028,0.0,True,COUPON06
MEM0368,Branch A,Rural,Cancellation,2020-12-19,1,2021-01-18,438.4366061318256,38.25222536229243,False,
MEM0105,Branch E,Urban,Upgrade,2020-03-09,6,2020-09-05,366.65768819544166,34.84054142562552,True,COUPON10
MEM0335,Branch B,Rural,Renewal,2021-03-09,3,2021-06-07,140.38676320959308,39.996282804962114,False,
MEM0474,Branch A,Rural,Cancellation,2023-02-26,36,2026-02-10,173.30424075932825,22.695730274323697,True,COUPON06
MEM0225,Branch D,Suburban,New Signup,2023-02-19,3,2023-05-20,259.98688311272747,0.0,False,
MEM0064,Branch D,Rural,Renewal,2022-01-09,1,2022-02-08,79.23300043353747,0.0,False,
MEM0058,Branch C,Rural,New Signup,2021-07-05,36,2024-06-19,370.4060165796253,0.0,False,
MEM0191,Branch A,Urban,Cancellation,2023-09-25,36,2026-09-09,127.91630908540758,0.0,False,
MEM0273,Branch D,Urban,Downgrade,2020-08-08,3,2020-11-06,76.63910136474775,45.11730211406022,False,
MEM0273,Branch A,Suburban,Upgrade,2023-06-16,36,2026-05-31,286.5422540518165,35.4971181243986,False,
MEM0189,Branch E,Rural,Downgrade,2021-09-09,36,2024-08-24,142.69399975711653,44.90907397729859,False,
MEM0354,Branch E,Urban,New Signup,2021-05-27,36,2024-05-11,181.82260292997702,37.697068004119295,True,COUPON02
MEM0296,Branch C,Rural,Cancellation,2021-07-06,1,2021-08-05,299.81357217142437,0.0,False,
MEM0250,Branch B,Suburban,Cancellation,2022-05-11,36,2025-04-25,152.5456339443975,0.0,True,COUPON04
MEM0319,Branch A,Rural,New Signup,2022-10-05,24,2024-09-24,484.5693818615807,44.908593672920276,False,
MEM0422,Branch A,Suburban,Upgrade,2022-01-17,1,2022-02-16,120.34114409490205,0.0,False,
MEM0003,Branch A,Suburban,Upgrade,2020-09-26,36,2023-09-11,456.8953637827189,0.0,False,
MEM0218,Branch E,Rural,Downgrade,2021-09-02,36,2024-08-17,408.03470148768673,35.56676675299401,False,
MEM0089,Branch A,Suburban,Upgrade,2020-05-21,12,2021-05-16,488.9921376923241,38.19227961013681,True,COUPON10
MEM0082,Branch D,Urban,Downgrade,2022-11-27,12,2023-11-22,234.58602887374886,18.799670534517368,False,
MEM0187,Branch D,Suburban,Upgrade,2021-02-09,12,2022-02-04,326.70123477728606,17.559625034692395,False,
MEM0322,Branch A,Rural,Renewal,2021-05-01,24,2023-04-21,301.13022292531844,8.836484916451004,False,
MEM0079,Branch D,Rural,Renewal,2020-10-16,6,2021-04-14,384.8937575857517,0.0,True,COUPON07
MEM0431,Branch E,Urban,Upgrade,2023-12-05,24,2025-11-24,473.2821774498776,48.24647691650889,False,
MEM0024,Branch E,Suburban,Upgrade,2020-09-28,6,2021-03-27,153.4336505463545,11.65559198891634,True,COUPON08
MEM0394,Branch D,Rural,Downgrade,2023-08-06,24,2025-07-26,478.26603963508734,7.326091619852545,False,
MEM0046,Branch B,Rural,Cancellation,2023-03-23,24,2025-03-12,230.3368669089987,0.0,False,
MEM0308,Branch E,Rural,New Signup,2021-06-26,12,2022-06-21,431.1317780999321,44.44087039992244,False,
MEM0484,Branch A,Urban,Renewal,2020-06-20,12,2021-06-15,154.52174518222316,36.121081778595645,False,
MEM0172,Branch A,Rural,Upgrade,2020-09-14,1,2020-10-14,116.51961736215358,31.099988248052053,True,COUPON06
MEM0002,Branch D,Rural,Renewal,2020-03-19,36,2023-03-04,151.34839733080156,12.262204663342906,True,COUPON04
MEM0323,Branch D,Suburban,Upgrade,2020-05-20,6,2020-11-16,259.9904893680947,39.401543291933066,True,COUPON01
MEM0004,Branch D,Rural,Renewal,2023-12-29,3,2024-03-28,260.7587276290052,0.0,True,COUPON06
MEM0372,Branch B,Rural,Renewal,2023-07-18,36,2026-07-02,367.99475617629435,0.0,True,COUPON01
MEM0434,Branch C,Urban,Downgrade,2020-08-01,3,2020-10-30,411.20111931443813,28.71971690435606,False,
MEM0223,Branch E,Rural,New Signup,2022-09-06,6,2023-03-05,296.18711603483143,19.621781123857765,False,
MEM0371,Branch D,Rural,Downgrade,2021-12-01,3,2022-03-01,97.24382875889266,0.0,False,
MEM0279,Branch C,Rural,Upgrade,2021-09-15,1,2021-10-15,354.05522045646717,0.0,False,
MEM0256,Branch B,Rural,Downgrade,2023-04-07,6,2023-10-04,393.23102830000204,35.73717151269955,True,COUPON09
MEM0176,Branch E,Rural,Cancellation,2022-03-11,1,2022-04-10,230.61885236834368,41.97442751244892,False,
MEM0393,Branch C,Suburban,Downgrade,2020-11-11,3,2021-02-09,138.30060261261514,0.0,False,
MEM0462,Branch B,Rural,New Signup,2021-11-02,24,2023-10-23,97.92161423511502,36.074996172695606,True,COUPON01
MEM0054,Branch E,Rural,Cancellation,2020-06-16,3,2020-09-14,134.53973500575003,43.126805235023475,False,
MEM0488,Branch C,Suburban,Renewal,2020-02-01,12,2021-01-26,133.89022465498965,34.86724949465078,False,
MEM0375,Branch E,Rural,Upgrade,2021-03-14,24,2023-03-04,117.2880921521909,5.678906017495658,False,
MEM0250,Branch D,Urban,Cancellation,2023-10-11,1,2023-11-10,185.71636559083004,0.0,True,COUPON06
MEM0477,Branch E,Rural,Renewal,2020-10-19,6,2021-04-17,225.741571575133,8.18558325696837,False,
MEM0033,Branch C,Urban,New Signup,2020-12-08,3,2021-03-08,380.9182120043314,0.0,False,
MEM0187,Branch C,Suburban,Renewal,2023-05-01,3,2023-07-30,206.49897794446838,32.930696511370236,False,
MEM0481,Branch E,Suburban,Upgrade,2021-10-09,36,2024-09-23,238.28458853179856,0.0,False,
MEM0077,Branch E,Rural,Renewal,2021-02-22,36,2024-02-07,486.84001797898196,0.0,False,
MEM0102,Branch D,Suburban,New Signup,2020-03-26,1,2020-04-25,465.8640674063011,0.0,False,
MEM0188,Branch B,Urban,Cancellation,2022-01-18,12,2023-01-13,333.9959335825294,0.0,True,COUPON10
MEM0325,Branch B,Urban,Renewal,2020-02-18,6,2020-08-16,397.48381781921256,49.458220725489156,True,COUPON10
MEM0084,Branch D,Urban,Downgrade,2020-12-21,1,2021-01-20,479.19459183862404,12.959557653887845,True,COUPON05
MEM0033,Branch A,Suburban,Upgrade,2021-04-21,6,2021-10-18,372.66382365889575,12.70693206128111,False,
MEM0431,Branch C,Suburban,Downgrade,2020-04-02,24,2022-03-23,482.3686426518506,0.0,False,
MEM0443,Branch E,Rural,Upgrade,2021-03-04,36,2024-02-17,213.48280259243566,29.859869963006126,False,
MEM0352,Branch D,Suburban,Renewal,2021-01-30,6,2021-07-29,240.3570482290535,10.724816287585124,True,COUPON09
MEM0398,Branch C,Suburban,New Signup,2022-10-28,36,2025-10-12,85.0556512256968,0.0,False,
MEM0454,Branch D,Urban,Downgrade,2022-03-25,6,2022-09-21,173.3495954393308,11.805776936301196,False,
MEM0451,Branch D,Urban,New Signup,2021-05-27,3,2021-08-25,52.07392764758164,28.431226910267384,False,
MEM0285,Branch C,Urban,Cancellation,2021-02-06,3,2021-05-07,238.2231956020805,10.305840448046673,True,COUPON04
MEM0390,Branch D,Suburban,New Signup,2022-03-18,24,2024-03-07,311.0869029347311,26.776852708116515,False,
MEM0003,Branch B,Rural,Cancellation,2022-09-10,12,2023-09-05,283.71822992758996,0.0,False,
MEM0128,Branch A,Suburban,Cancellation,2022-11-16,36,2025-10-31,147.10694412499367,0.0,False,
MEM0272,Branch C,Suburban,Downgrade,2023-11-09,24,2025-10-29,424.2239516034908,28.423521847175927,False,
MEM0441,Branch E,Rural,Renewal,2022-07-30,36,2025-07-14,205.22990868392552,0.0,True,COUPON08
MEM0180,Branch A,Suburban,Upgrade,2023-07-22,12,2024-07-16,156.79331594269453,10.711001889739023,True,COUPON07
MEM0281,Branch D,Rural,New Signup,2022-05-02,3,2022-07-31,343.5893968163903,48.14086501976022,False,
MEM0094,Branch A,Rural,Downgrade,2023-06-27,3,2023-09-25,335.8230656724499,0.0,True,COUPON03
MEM0408,Branch D,Rural,Renewal,2023-04-04,1,2023-05-04,159.43491506702566,44.02951949215754,False,
MEM0052,Branch D,Suburban,Cancellation,2022-12-11,1,2023-01-10,78.09141470337707,43.17256620237176,False,
MEM0264,Branch B,Rural,Cancellation,2021-09-15,6,2022-03-14,405.3231858819935,23.39735018606867,True,COUPON04
MEM0300,Branch A,Suburban,Cancellation,2021-02-17,36,2024-02-02,302.93730307474533,23.12366532717933,False,
MEM0045,Branch A,Suburban,Upgrade,2023-03-10,24,2025-02-27,479.7287750037584,17.661534036437892,True,COUPON10
MEM0447,Branch B,Urban,Cancellation,2023-05-20,24,2025-05-09,196.69451623044318,39.34857607181268,True,COUPON08
MEM0372,Branch A,Rural,Upgrade,2022-10-23,12,2023-10-18,351.287351816003,32.22995316826564,False,
MEM0174,Branch B,Urban,New Signup,2023-05-17,1,2023-06-16,403.02046536175027,5.810793507826287,False,
MEM0011,Branch D,Urban,Upgrade,2021-11-10,3,2022-02-08,98.92165848619058,43.150446402993076,False,
MEM0429,Branch D,Suburban,Cancellation,2020-09-29,24,2022-09-19,309.51058732613166,19.315397563571658,False,
MEM0175,Branch D,Urban,Downgrade,2022-06-17,12,2023-06-12,112.61077603593512,32.59362242639881,False,
MEM0263,Branch C,Rural,New Signup,2020-07-30,6,2021-01-26,246.9817066653265,36.53931115545666,False,
MEM0320,Branch D,Suburban,Cancellation,2020-05-16,6,2020-11-12,492.89980515190246,0.0,False,
MEM0286,Branch D,Suburban,Renewal,2023-03-08,6,2023-09-04,53.139808163772685,0.0,False,
MEM0425,Branch A,Urban,New Signup,2023-05-19,36,2026-05-03,107.92633065220346,33.20841861605665,True,COUPON09
MEM0030,Branch C,Suburban,Upgrade,2020-06-17,24,2022-06-07,485.29743492627756,35.139485503010235,False,
MEM0127,Branch D,Suburban,Renewal,2021-06-22,12,2022-06-17,246.70141712933187,31.041252649306188,True,COUPON02
MEM0069,Branch B,Suburban,Upgrade,2023-10-27,6,2024-04-24,441.5106494199107,0.0,False,
MEM0067,Branch D,Rural,Upgrade,2023-09-10,24,2025-08-30,54.879501625761115,24.979850427797718,False,
MEM0286,Branch A,Urban,Cancellation,2023-11-25,6,2024-05-23,243.3992998830331,0.0,False,
MEM0246,Branch E,Suburban,Renewal,2020-04-08,1,2020-05-08,261.82206834507497,37.20548793922015,False,
MEM0418,Branch B,Suburban,New Signup,2020-03-19,12,2021-03-14,424.7404728153481,29.244639352840743,True,COUPON07
MEM0342,Branch E,Rural,Downgrade,2023-11-08,6,2024-05-06,111.7887781229401,39.740288100872995,False,
MEM0260,Branch C,Suburban,Renewal,2021-08-19,36,2024-08-03,338.82862544533305,30.316374800342036,True,COUPON09
MEM0329,Branch A,Suburban,Downgrade,2023-03-19,6,2023-09-15,292.50872762355476,0.0,False,
MEM0192,Branch B,Urban,Cancellation,2020-01-12,1,2020-02-11,137.28340251275586,0.0,False,
MEM0053,Branch C,Urban,Downgrade,2020-01-29,24,2022-01-18,303.3694352108109,10.322225288632218,True,COUPON09
MEM0140,Branch D,Rural,Downgrade,2020-01-08,36,2022-12-23,376.895151523977,41.31501082110926,False,
MEM0124,Branch D,Rural,Renewal,2023-08-03,3,2023-11-01,106.19928802774058,32.111529458980385,False,
MEM0418,Branch A,Urban,Downgrade,2023-03-20,36,2026-03-04,323.9824707749823,0.0,False,
MEM0193,Branch E,Urban,Renewal,2021-06-11,1,2021-07-11,455.5727843807361,7.704733935525638,False,
MEM0151,Branch A,Rural,Downgrade,2020-12-09,36,2023-11-24,394.10826086087144,0.0,False,
MEM0036,Branch B,Suburban,New Signup,2023-03-20,6,2023-09-16,493.44576147983963,38.30801839687601,False,
MEM0440,Branch C,Suburban,Cancellation,2022-01-14,24,2024-01-04,480.9836975027148,18.32949990340726,True,COUPON03
MEM0314,Branch E,Suburban,Renewal,2021-10-15,1,2021-11-14,358.6270433782082,8.511858658506267,False,
MEM0176,Branch D,Suburban,Downgrade,2023-09-06,24,2025-08-26,305.97231240632914,0.0,False,
MEM0348,Branch B,Urban,Upgrade,2023-08-04,12,2024-07-29,250.1373810054916,0.0,False,
MEM0356,Branch C,Urban,Cancellation,2023-12-07,36,2026-11-21,448.9077732195751,15.68593585377552,False,
MEM0049,Branch C,Rural,Renewal,2023-01-26,1,2023-02-25,443.993440491617,8.617147927297676,False,
MEM0202,Branch C,Suburban,New Signup,2023-12-25,36,2026-12-09,144.39047690836222,45.448968015032925,False,
MEM0470,Branch C,Urban,Renewal,2021-11-16,24,2023-11-06,196.1171111305447,22.944535079894916,False,
MEM0216,Branch A,Rural,Downgrade,2021-01-17,1,2021-02-16,424.4498932615935,48.80592918530474,True,COUPON02
MEM0451,Branch D,Suburban,Downgrade,2021-09-02,12,2022-08-28,405.2237733065483,31.64106611642027,True,COUPON02
MEM0445,Branch B,Suburban,Downgrade,2023-04-22,6,2023-10-19,347.43400739845424,31.283113495852625,False,
MEM0064,Branch D,Rural,Cancellation,2021-08-01,24,2023-07-22,367.066310577299,15.749937006208324,False,
MEM0454,Branch B,Urban,Renewal,2023-05-13,6,2023-11-09,373.43001523536566,5.433461355559245,True,COUPON04
MEM0455,Branch D,Urban,Cancellation,2022-01-03,3,2022-04-03,347.767947408999,7.822407101499593,True,COUPON09
MEM0198,Branch A,Rural,Upgrade,2023-12-10,24,2025-11-29,55.46416819816037,27.58685232505819,False,
MEM0147,Branch B,Rural,New Signup,2023-01-18,24,2025-01-07,167.94892568821984,0.0,False,
MEM0348,Branch B,Rural,Downgrade,2023-04-20,6,2023-10-17,107.28059574221346,37.71306960797656,False,
MEM0292,Branch B,Urban,Upgrade,2020-11-20,6,2021-05-19,313.8169406469181,0.0,False,
MEM0193,Branch A,Suburban,Renewal,2022-07-31,6,2023-01-27,204.53867747769317,32.985878791280086,False,
MEM0082,Branch E,Rural,Downgrade,2022-08-07,3,2022-11-05,422.7331805175861,43.96810068030053,True,COUPON09
MEM0425,Branch A,Suburban,Cancellation,2022-01-25,12,2023-01-20,158.29865962840034,0.0,True,COUPON07
MEM0126,Branch C,Urban,New Signup,2020-04-28,24,2022-04-18,288.53812265940473,0.0,True,COUPON10
MEM0488,Branch D,Urban,Renewal,2022-06-17,6,2022-12-14,111.12089559389483,30.433479164820028,True,COUPON04
MEM0425,Branch A,Rural,Cancellation,2022-04-17,36,2025-04-01,444.91694258981823,0.0,False,
MEM0320,Branch C,Urban,New Signup,2023-01-07,36,2025-12-22,426.44514882585077,0.0,True,COUPON02
MEM0336,Branch D,Suburban,Downgrade,2021-01-03,24,2022-12-24,482.1177838206922,16.586034035846385,True,COUPON09
MEM0129,Branch A,Urban,New Signup,2021-08-31,3,2021-11-29,405.6551798770942,28.778928246425174,True,COUPON04
MEM0450,Branch E,Rural,New Signup,2020-04-11,12,2021-04-06,223.1375338347846,25.174808392232055,False,
MEM0450,Branch E,Urban,Renewal,2020-12-22,24,2022-12-12,227.78889689327107,0.0,False,
MEM0085,Branch C,Suburban,Renewal,2022-01-18,6,2022-07-17,464.61988541672446,37.078348460028195,False,
MEM0226,Branch C,Suburban,Renewal,2023-02-23,6,2023-08-22,207.6794122573801,35.64884161771219,True,COUPON02
MEM0238,Branch B,Suburban,Renewal,2021-10-12,12,2022-10-07,105.75926169045869,45.7654215305245,True,COUPON01
MEM0350,Branch B,Rural,Renewal,2022-05-10,3,2022-08-08,255.38262331539858,0.0,False,
MEM0083,Branch D,Urban,New Signup,2020-02-16,3,2020-05-16,81.53233957470304,19.213704659924808,False,
MEM0348,Branch D,Urban,Cancellation,2021-01-27,12,2022-01-22,359.3408333018292,0.0,False,
MEM0389,Branch E,Suburban,Cancellation,2021-04-26,12,2022-04-21,316.3606783116019,0.0,True,COUPON02
MEM0229,Branch D,Suburban,Downgrade,2020-07-06,12,2021-07-01,103.00178963234515,48.58384756754409,False,
MEM0201,Branch E,Rural,Upgrade,2023-05-31,6,2023-11-27,162.08884910628404,34.86740143692713,True,COUPON05
MEM0415,Branch D,Rural,Downgrade,2023-10-13,36,2026-09-27,485.36089321591396,34.711785805505,True,COUPON02
MEM0381,Branch B,Suburban,New Signup,2020-12-12,1,2021-01-11,214.3472886290434,0.0,False,
MEM0282,Branch B,Urban,Downgrade,2021-06-08,12,2022-06-03,190.4471613267988,44.19188399907268,False,
MEM0229,Branch B,Rural,Cancellation,2023-04-29,6,2023-10-26,288.02991183937456,43.4943197656487,False,
MEM0462,Branch A,Suburban,Cancellation,2020-07-22,36,2023-07-07,162.61633207122622,48.09736820994881,False,
MEM0407,Branch B,Rural,Cancellation,2022-01-25,36,2025-01-09,332.6400496525284,30.92239996447799,False,
MEM0442,Branch E,Suburban,Renewal,2023-08-21,1,2023-09-20,243.90840781391384,21.32012981224322,False,
MEM0481,Branch D,Rural,Renewal,2022-03-20,24,2024-03-09,149.55604075959786,43.304045080149045,False,
MEM0174,Branch B,Suburban,Downgrade,2022-05-19,3,2022-08-17,64.42399123938453,22.10206118512455,False,
MEM0500,Branch E,Suburban,Renewal,2022-06-24,24,2024-06-13,394.01081808394025,48.284102986938024,True,COUPON02
MEM0355,Branch E,Suburban,Downgrade,2021-05-18,36,2024-05-02,281.1054984005824,24.48065121046397,False,
MEM0208,Branch D,Rural,Renewal,2022-11-08,3,2023-02-06,289.2930846814978,9.393178339835053,True,COUPON01
MEM0017,Branch D,Urban,Renewal,2020-02-14,3,2020-05-14,100.747764169252,0.0,False,
MEM0401,Branch A,Rural,Cancellation,2022-04-01,6,2022-09-28,120.50951072855534,0.0,True,COUPON01
MEM0064,Branch E,Urban,Upgrade,2020-06-23,24,2022-06-13,279.27247426605516,27.31134153392412,True,COUPON03
MEM0226,Branch B,Rural,Cancellation,2021-07-21,6,2022-01-17,64.77789086527999,6.3116251298625805,False,
MEM0493,Branch B,Suburban,Downgrade,2021-07-19,36,2024-07-03,457.7205224189594,0.0,False,
MEM0284,Branch C,Suburban,Cancellation,2022-01-26,36,2025-01-10,248.98912107312893,0.0,False,
MEM0215,Branch D,Urban,Upgrade,2023-01-14,1,2023-02-13,457.14692991809807,35.285007131223765,False,
MEM0409,Branch C,Rural,Downgrade,2021-08-20,36,2024-08-04,250.58593091513336,0.0,False,
MEM0084,Branch B,Rural,Renewal,2023-11-10,1,2023-12-10,226.54648999479386,44.38221475049919,False,
MEM0445,Branch D,Rural,Upgrade,2023-05-29,3,2023-08-27,257.23642343477604,30.16049571946463,False,
MEM0291,Branch B,Suburban,Upgrade,2021-08-01,36,2024-07-16,173.23908746742677,0.0,False,
MEM0201,Branch B,Urban,New Signup,2020-04-29,3,2020-07-28,270.6942826114783,0.0,True,COUPON01
MEM0444,Branch D,Rural,Cancellation,2023-07-07,3,2023-10-05,287.3737677846293,17.481089072785892,False,
MEM0298,Branch E,Urban,Cancellation,2022-06-10,1,2022-07-10,98.767409283413,20.48852155460974,False,
MEM0052,Branch A,Rural,New Signup,2020-06-07,12,2021-06-02,478.4150952937936,0.0,True,COUPON09
MEM0200,Branch D,Rural,Renewal,2020-10-21,12,2021-10-16,208.72871119365422,0.0,False,
MEM0330,Branch B,Rural,New Signup,2022-04-01,1,2022-05-01,382.0700414219602,0.0,False,
MEM0500,Branch E,Urban,Cancellation,2020-02-11,12,2021-02-05,95.88687645588263,41.062040723215475,True,COUPON01
MEM0255,Branch E,Suburban,Downgrade,2021-07-11,1,2021-08-10,256.0433398401486,0.0,False,
MEM0014,Branch C,Urban,Renewal,2022-10-21,3,2023-01-19,274.0253728448239,14.19410088237385,False,
MEM0011,Branch E,Urban,Renewal,2020-10-17,36,2023-10-02,489.3553343695297,20.109926511464785,True,COUPON04
MEM0285,Branch B,Suburban,New Signup,2021-05-15,6,2021-11-11,256.0807957151733,46.612336429974654,False,
MEM0226,Branch A,Suburban,Cancellation,2023-09-14,1,2023-10-14,477.68296722984786,34.7137698004249,True,COUPON10
MEM0218,Branch C,Suburban,Renewal,2021-12-30,24,2023-12-20,251.6306520361314,36.9411963866388,True,COUPON03
MEM0198,Branch C,Urban,Renewal,2020-07-12,6,2021-01-08,149.83857664530973,36.37399313778587,True,COUPON04
MEM0277,Branch D,Suburban,Cancellation,2020-12-09,24,2022-11-29,208.76831947249252,46.54882762401131,False,
MEM0404,Branch B,Urban,Upgrade,2023-02-21,1,2023-03-23,77.36518189667649,43.621176479538704,False,
MEM0428,Branch E,Suburban,Downgrade,2020-08-05,36,2023-07-21,100.27196726499105,7.775249136845543,False,
MEM0310,Branch A,Urban,Cancellation,2021-09-02,24,2023-08-23,237.25966429076945,28.945905357837034,False,
MEM0270,Branch A,Urban,Renewal,2020-12-01,24,2022-11-21,458.6351202891302,30.704301008705094,False,
MEM0448,Branch A,Suburban,New Signup,2021-07-24,3,2021-10-22,458.05396305301525,0.0,True,COUPON04
MEM0478,Branch C,Rural,New Signup,2023-04-27,6,2023-10-24,80.28394176866536,36.166188141875566,True,COUPON01
MEM0327,Branch E,Suburban,New Signup,2022-11-27,3,2023-02-25,166.43807561421926,29.4155410331577,True,COUPON09
MEM0325,Branch B,Rural,Upgrade,2020-10-11,24,2022-10-01,366.11453984743963,17.225847520858323,False,
MEM0269,Branch D,Urban,Downgrade,2021-04-10,36,2024-03-25,460.72820013304096,33.2583446822574,True,COUPON09
MEM0461,Branch A,Suburban,Cancellation,2023-06-20,24,2025-06-09,164.4752103623285,45.213247255170785,False,
MEM0337,Branch A,Rural,Downgrade,2021-12-07,6,2022-06-05,143.29287645399887,38.790307953516006,True,COUPON05
MEM0253,Branch E,Suburban,Downgrade,2020-02-10,36,2023-01-25,438.6243995225071,13.701700013405743,True,COUPON03
MEM0460,Branch D,Rural,New Signup,2022-03-04,3,2022-06-02,419.02766204883983,0.0,True,COUPON06
MEM0006,Branch D,Suburban,Cancellation,2023-04-30,6,2023-10-27,481.84961902449714,28.585740787562376,True,COUPON05
MEM0267,Branch A,Suburban,New Signup,2021-07-19,1,2021-08-18,457.2467834628291,49.2589119791819,False,
MEM0108,Branch A,Suburban,Downgrade,2023-08-23,36,2026-08-07,102.68272169481216,0.0,False,
MEM0295,Branch E,Urban,Upgrade,2022-09-04,24,2024-08-24,369.15263437576453,27.131840962014262,False,
MEM0495,Branch B,Rural,Renewal,2023-04-18,1,2023-05-18,314.96646977523943,46.96006303151834,False,
MEM0134,Branch B,Urban,New Signup,2021-02-15,36,2024-01-31,191.7743718984548,8.93790668950799,True,COUPON03
MEM0205,Branch E,Rural,Downgrade,2023-09-03,24,2025-08-23,149.45625097406725,10.756064075522781,True,COUPON04
MEM0376,Branch D,Urban,Cancellation,2022-12-19,12,2023-12-14,64.06074869219901,11.926749585894425,True,COUPON01
MEM0183,Branch C,Suburban,New Signup,2020-02-15,1,2020-03-16,381.91217607060094,0.0,True,COUPON02
MEM0019,Branch B,Rural,New Signup,2020-12-26,6,2021-06-24,149.1168636495323,20.293302701860547,True,COUPON02
MEM0057,Branch A,Urban,Downgrade,2023-03-17,3,2023-06-15,380.4281437304524,23.662677799038182,False,
MEM0136,Branch D,Suburban,Downgrade,2020-07-27,6,2021-01-23,84.98168714245733,39.436216487101916,True,COUPON04
MEM0477,Branch C,Rural,Downgrade,2022-10-03,24,2024-09-22,355.56279996975337,22.974700306300313,False,
MEM0305,Branch C,Suburban,Cancellation,2020-06-16,24,2022-06-06,377.0197052329934,15.547113235725078,False,
MEM0246,Branch B,Urban,Cancellation,2022-09-11,6,2023-03-10,149.7512590002696,14.399260371870794,True,COUPON09
MEM0330,Branch C,Suburban,Upgrade,2023-07-06,6,2024-01-02,109.87713297629796,49.24598427595033,False,
MEM0423,Branch B,Urban,Downgrade,2021-04-12,1,2021-05-12,249.85551465479875,10.905437403132595,True,COUPON03
MEM0362,Branch E,Suburban,Downgrade,2023-06-26,6,2023-12-23,291.7258978978098,6.053512070204813,True,COUPON03
MEM0039,Branch E,Urban,Cancellation,2021-04-25,6,2021-10-22,117.64951430636738,0.0,False,
MEM0433,Branch C,Suburban,Cancellation,2022-07-08,3,2022-10-06,179.79945488043109,35.55487247766941,False,
MEM0154,Branch A,Rural,Cancellation,2023-08-08,12,2024-08-02,363.9613220776267,46.33946223257757,True,COUPON08
